titleId,title,averageRating,numVotes,startYear,runtimeMinutes,genre1,genre2,overview,poster_path,backdrop_path,popularity,production_companies_name,nconst_director,Director_name,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10
tt0035423,Kate et Léopold,6.4,88939.0,2001.0,118.0,Comedy,Fantasy,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,/hfeiSfWYujh6MKhtGTXyK3DD4nN.jpg,15.77,"Miramax, Konrad Pictures",nm0003506,James Mangold,Bradley Whitford, Paxton Whitehead, Matthew Sussman, Liev Schreiber, Meg Ryan, Hugh Jackman, Breckin Meyer, Spalding Gray, Natasha Lyonne, Josh Stamberg
tt0054632,L'année dernière à Marienbad,7.7,24793.0,1961.0,94.0,Drama,Mystery,"In a strange and isolated chateau, a man becomes acquainted with a woman and insists that they have met before.",/syIJCqiSkGRJTlyaBtyI5jqPtE7.jpg,/pQu3nfTeH0BckzJymAxaVnrMFut.jpg,11.284,"Argos Films, Cineriz, Silver Films, Terra Film, Cormoran Films, Cinétel",nm0720297,Alain Resnais,Pierre Barbaud, Delphine Seyrig, Françoise Bertin, Sacha Pitoëff, Françoise Spira, Karin Toeche-Mittler, Wilhelm von Deek, Héléna Kornel, Giorgio Albertazzi, Luce Garcia-Ville
tt0054692,Sous le ciel bleu d'Hawaï,6.1,7478.0,1961.0,102.0,Comedy,Musical,"Chad Gates has just been discharged from the Army, and is happy to be back in Hawaii with his surf-board, his beach buddies and his girlfriend.",/cuZk1mf6Qcw1gs4vvUsner8vuox.jpg,/xjenQamrkIiKWlfBviOnL5j7E34.jpg,10.444,"Hal Wallis Productions, Paramount",nm0851537,Norman Taurog,Howard McNear, Joan Blackman, Elvis Presley, Angela Lansbury, Steve Brodie, John Archer, Nancy Walters, Roland Winters, Iris Adrian, Christian Kay
tt0054698,Diamants sur canapé,7.6,191686.0,1961.0,115.0,Comedy,Drama,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.",/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,/jXZ2tyJl44yKvh22I6ooQwU5rFM.jpg,18.252,"Jurow-Shepherd, Paramount",nm0001175,Blake Edwards,José Luis de Vilallonga, Dorothy Whitney, Martin Balsam, John McGiver, Audrey Hepburn, George Peppard, Elvia Allman, Patricia Neal, Buddy Ebsen, Stanley Adams
tt0054847,Le Cid,7.2,15632.0,1961.0,182.0,Biography,Drama,"Epic film of the legendary Spanish hero, Rodrigo Diaz (""El Cid"" to his followers), who, without compromising his strict sense of honour, still succeeds in taking the initiative and driving the Moors from Spain.",/a6DY3LDlXFUDuXm47zXTOfiisxP.jpg,/7V3Ips6p93w7JhpAIm0p9PLCTLZ.jpg,13.196,"Samuel Bronston Productions, Allied Artists Pictures, Dear Film",nm0542649,Anthony Mann,Frank Thring, Michael Hordern, Gary Raymond, Geneviève Page, Hurd Hatfield, Massimo Serato, Raf Vallone, John Fraser, Sophia Loren, Charlton Heston
tt0054953,Les Canons de Navarone,7.5,55225.0,1961.0,158.0,Action,Adventure,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",/j6VSFnm20GlkUi8yb7hM5Qfc1fA.jpg,/AsBJ7JjNR7wcONrfkUW027C8D5c.jpg,15.708,"Columbia Pictures, Highroad Productions",nm0496746,J. Lee Thompson,David Niven, Anthony Quinn, Stanley Baker, Anthony Quayle, James Robertson Justice, Gia Scala, James Darren, Richard Harris, Irene Papas, Gregory Peck
tt0054997,L'Arnaqueur,8.0,86655.0,1961.0,134.0,Drama,Sport,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,/snItsSViawjaadW9mlWUmGwR41R.jpg,/1aspiiXDHVizaCYTNaWwRQSmXCh.jpg,12.066,"Rossen Films, 20th Century Fox",nm0744035,Robert Rossen,Jackie Gleason, Michael Constantine, Paul Newman, Stefan Gierasch, Jake LaMotta, Piper Laurie, Clifford A. Pellow, Murray Hamilton, Myron McCormick, George C. Scott
tt0055031,Jugement à Nuremberg,8.3,85083.0,1961.0,179.0,Drama,War,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",/cqumfgd74ftVzOKJpFGOG64WlXL.jpg,/37lz7mPo3AWV2BiaF7TA6ZWqL5u.jpg,13.877,"United Artists, Roxlom Films",nm0006452,Stanley Kramer,Maximilian Schell, Montgomery Clift, Spencer Tracy, Kenneth MacKenna, Burt Lancaster, Richard Widmark, Werner Klemperer, Marlene Dietrich, Judy Garland, William Shatner
tt0055047,Le roi des rois,7.0,8974.0,1961.0,168.0,Biography,Drama,"Who is Jesus, and why does he impact all he meets? He is respected and reviled, emulated and accused, beloved, betrayed, and finally crucified. Yet that terrible fate would not be the end of the story.",/fp1Nx4FASTGldFuQyGXN0HF6Jgk.jpg,/f48vRLX90jlgwg9Ff2fq3ckfFsY.jpg,12.283,"Samuel Bronston Productions, Metro-Goldwyn-Mayer",nm0712947,Nicholas Ray,Siobhan McKenna, Viveca Lindfors, Hurd Hatfield, Brigid Bazlen, Jeffrey Hunter, Carmen Sevilla, Rip Torn, Rita Gam, Harry Guardino, Ron Randell
tt0055184,Les désaxés,7.2,23321.0,1961.0,125.0,Drama,Romance,"While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.",/pjWlNZeoT5ZcVutOAHkFK7Z22Sb.jpg,/zts98k3uBQ3qEZKQFwBliW2jlpf.jpg,13.136,"Metro-Goldwyn-Mayer, United Artists, Seven Arts Productions",nm0001379,John Huston,Eli Wallach, Montgomery Clift, Rex Bell, Kevin McCarthy, Thelma Ritter, James Barton, Clark Gable, Marilyn Monroe, Estelle Winwood,
tt0055205,Le train de 16h50,7.3,8538.0,1961.0,87.0,Comedy,Crime,"Miss Marple believes she's seen a murder in a passing-by train, yet when the police find no evidence she decides to investigate it on her own.",/tqnUJyeirufO0q29PoSPaCpB27E.jpg,/yhz3KYKM9xzjuRyTz1aAQXsTPig.jpg,12.827,"Metro-Goldwyn-Mayer British Studios, George H. Brown Productions",nm0689659,George Pollock,Thorley Walters, James Robertson Justice, Stringer Davis, Conrad Phillips, Charles 'Bud' Tingwell, Arthur Kennedy, Margaret Rutherford, Joan Hickson, Muriel Pavlow, Ronald Howard
tt0055207,L'Île mystérieuse,6.7,8495.0,1961.0,101.0,Adventure,Family,"During the US Civil War, Union POWs escape in a balloon and end up stranded on a South Pacific island, inhabited by giant plants and animals. They must use their ingenuity to survive the dangers, and to devise a way to return home. Sequel to '20,000 Leagues Under the Sea' .",/lqLIpwISJEvERlS5fSWe8xbQDFf.jpg,/rWedraIjZo6ma5ecKtemSTkNd1e.jpg,12.984,Ameran Films,nm0256831,Cy Endfield,Michael Callan, Gary Merrill, Beth Rogan, Michael Craig, Percy Herbert, Joan Greenwood, Harry Monty, Dan Jackson, Herbert Lom,
tt0055257,La vengeance aux deux visages,7.1,13197.0,1961.0,141.0,Drama,Western,"Running from the law after a bank robbery in Mexico, Dad Longworth finds an opportunity to take the stolen gold and leave his partner Rio to be captured. Years later, Rio escapes from the prison where he has been since, and hunts down Dad for revenge. Dad is now a respectable sheriff in California, and has been living in fear of Rio's return.",/xal47bRKVIxErB7h2CScY3GBnoT.jpg,/c34lzH24bX4SJJIZCRbIbYShM1K.jpg,11.184,Pennebaker Productions,nm0000008,Marlon Brando,Pina Pellicer, Katy Jurado, Sam Gilman, Ben Johnson, Timothy Carey, Karl Malden, Slim Pickens, Miriam Colon, Larry Duran, Marlon Brando
tt0055277,La fiancée de Papa,7.2,23893.0,1961.0,129.0,Comedy,Family,"Two identical twin sisters, separated at birth by their parents' divorce, are reunited years later at a summer camp, where they scheme to bring their parents back together. The girls, one of whom has been living with their mother and the other with their father, switch places after camp and go to work on their plan, the first objective being to scare off a gold-digger pursuing their father.",/jaZFWy6ZAvQoMW2mo9xP5gx4URo.jpg,/wl7imDwEkYt1HnlsdEcUDXuxnRw.jpg,12.552,Walt Disney Productions,nm0842582,David Swift,Crahan Denton, Hayley Mills, Leo G. Carroll, Joanna Barnes, Cathleen Nesbitt, Charles Ruggles, Ruth McDevitt, Una Merkel, Brian Keith, Maureen O'Hara
tt0055312,Milliardaire pour un jour,7.1,7942.0,1961.0,136.0,Comedy,Drama,A New York gangster and his girlfriend attempt to turn street beggar Apple Annie into a society lady when the peddler learns her daughter is marrying royalty.,/xjXwcGJjT5tE22wazQUYH32HwU8.jpg,/kYaqmkeCSqNSat8nKgdLSz0A20l.jpg,10.66,Franton Production,nm0001008,Frank Capra,Sheldon Leonard, Thomas Mitchell, Hope Lange, Mickey Shaughnessy, Arthur O'Connell, Edward Everett Horton, Peter Falk, Bette Davis, Glenn Ford, David Brian
tt0055471,La fièvre dans le sang,7.7,22602.0,1961.0,124.0,Drama,Romance,A fragile Kansas girl's unrequited and forbidden love for a handsome young man from the town's most powerful family drives her to heartbreak and madness.,/n6Kw8Ui93SMhrk1MupCFwUg04vq.jpg,/q9rYoYD7ckkBrmc2RtRlCOWpPXi.jpg,11.075,"NBI Productions, Newton Productions, Warner Bros. Pictures",nm0001415,Elia Kazan,Zohra Lampert, Barbara Loden, Jan Norris, Pat Hingle, Joanna Roos, Audrey Christie, Natalie Wood, Fred Stewart, John McGovern, Warren Beatty
tt0055558,Les 2 Cavaliers,6.7,6915.0,1961.0,109.0,Drama,Western,Two tough westerners bring home a group of settlers who have spent years as Comanche hostages.,/gAFUWIeHyaY357N36XLphDfh38u.jpg,/rfxj5qsqSnbpF8SK8Gnis8Ejz4e.jpg,10.021,Columbia Pictures,nm0000406,John Ford,Paul Birch, Linda Cristal, Henry Brandon, Andy Devine, Richard Widmark, James Stewart, Willis Bouchey, Shirley Jones, John McIntire, Harry Carey Jr.
tt0055630,Le garde du corps,8.2,130973.0,1961.0,110.0,Action,Drama,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,/zd7mu6dJKxkVtBdXqlEQ9W3msKl.jpg,29.989,TOHO,nm0000041,Akira Kurosawa,Yôsuke Natsuki, Tatsuya Nakadai, Daisuke Katô, Isuzu Yamada, Seizaburô Kawazu, Eijirô Tôno, Takashi Shimura, Toshirô Mifune, Yôko Tsukasa, Hiroshi Tachikawa
tt0055719,La bataille des Thermopyles,6.5,7658.0,1962.0,114.0,Adventure,Drama,"Essentially true story of how Spartan king Leonidas led an extremely small army of Greek Soldiers (300 of his personal body guards from Sparta) to hold off an invading Persian army now thought to have numbered 250,000.",/8VpEjt2QIlvJ9lC06vvYPdaiqm.jpg,/rKNUFOUsjzh2SBNFX415p46iKp5.jpg,12.459,20th Century Fox,nm0005789,Rudolph Maté,John Crawford, David Farrar, Anna Synodinou, Robert Brown, Barry Coe, Ralph Richardson, Donald Houston, Richard Egan, Diane Baker, Kieron Moore
tt0055774,Barabbas,6.9,6997.0,1961.0,137.0,Biography,Drama,"Epic account of the thief Barabbas, who was pardoned for his crimes and spared crucifixion when Pilate offered the Israelites a choice to pardon Barabbas or Jesus. Struggling with his spirituality, Barabbas goes through many ordeals leading him to the gladiatorial arena, where he tries to win his freedom and confront his inner demons, ultimately becoming a follower of the man who was crucified in his place.",/8qTylsK58cNc9hP7cQksi65j8JW.jpg,/xa43VdFBm0zrI6t4lyVuKQaOBMQ.jpg,11.325,"Columbia Pictures, Dino de Laurentiis Cinematografica",nm0281507,Richard Fleischer,Anthony Quinn, Silvana Mangano, Katy Jurado, Norman Wooland, Harry Andrews, Jack Palance, Ernest Borgnine, Arthur Kennedy, Valentina Cortese, Vittorio Gassman
tt0055798,Le prisonnier d'Alcatraz,7.8,19233.0,1962.0,147.0,Biography,Crime,"After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world.",/6EODLN11HTX4l2cmakAhWIoJLF.jpg,/4jz7JAgU3DQoQhZTDal6o2odg3Y.jpg,11.734,"United Artists, Norma Productions",nm0001239,John Frankenheimer,Crahan Denton, Thelma Ritter, Burt Lancaster, Telly Savalas, Edmond O'Brien, Neville Brand, Whit Bissell, Karl Malden, Betty Field, Hugh Marlowe
tt0055824,Les nerfs à vif,7.7,31775.0,1962.0,106.0,Drama,Thriller,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",/9BzUTJMoH1mQUiqI1C9glrWEuxa.jpg,/gTAR1VR3KSLEp5jIFuOQbZeiBrB.jpg,12.599,"Melville-Talbot Productions, Universal Pictures",nm0496746,J. Lee Thompson,Martin Balsam, Jack Kruschen, Telly Savalas, Barrie Chase, Robert Mitchum, John McKee, Lori Martin, Paul Comi, Polly Bergen, Gregory Peck
tt0055852,Cléo de 5 à 7,7.8,27130.0,1962.0,90.0,Comedy,Drama,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",/hvprnfDDRE4boZjH6x9xF9Q8NJV.jpg,/f16KEgTwVuEu7lieRzWIWGGbg3M.jpg,13.094,"Rome Paris Films, Ciné-Tamaris",nm0889513,Agnès Varda,José Luis de Vilallonga, Serge Korber, Loye Payen, Michel Legrand, Corinne Marchand, Lucienne Marchand, Dominique Davray, Dorothée Blanck, Renée Duchateau, Antoine Bourseiller
tt0055913,Divorce à l'italienne,8.0,14127.0,1961.0,105.0,Comedy,Drama,"Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected.",/vZbdSpUFyFiDBBTY0AiSrN9f303.jpg,/u2nPH7STKcz8ddpvxo8Ler1SvPc.jpg,10.161,"Vides Cinematografica, Galatea Film, Lux Film",nm0314584,Pietro Germi,Daniela Rocca, Ugo Torrente, Stefania Sandrelli, Margherita Girelli, Angela Cardile, Leopoldo Trieste, Lando Buzzanca, Odoardo Spadaro, Marcello Mastroianni, Pietro Tordi
tt0055928,James Bond 007 contre docteur No,7.2,179026.0,1962.0,110.0,Action,Adventure,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.",/f9HsemSsBEHN5eoMble1bj6fDxs.jpg,/ptcXbbxTyjHfEE4d4QocNP0YQct.jpg,28.365,"United Artists, Danjaq, Eon Productions",nm0950109,Terence Young,Anthony Dawson, Zena Marshall, Eunice Gayson, Sean Connery, Lois Maxwell, Joseph Wiseman, Ursula Andress, Bernard Lee, John Kitzmiller, Jack Lord
tt0056048,"Gypsy, vénus de Broadway",7.1,6982.0,1962.0,143.0,Biography,Comedy,"Mama Rose lives to see her daughter June succeed on Broadway by way of vaudeville. When June marries and leaves, Rose turns her hope and attention to her elder, less obviously talented, daughter Louise. However, having her headlining as a stripper at Minsky's Burlesque is not what she initially has in mind.",/qmeyhwe7pHJ30n6uLq8swyW1Juz.jpg,/frVo9Q4TCYrH2Hm79SHa27SNYao.jpg,11.348,Warner Bros. Pictures,nm0503777,Mervyn LeRoy,Parley Baer, Betty Bruce, Rosalind Russell, Ann Jillian, Morgan Brittany, Natalie Wood, Harry Shannon, Karl Malden, Paul Wallace, Diane Pace
tt0056058,Harakiri,8.6,68133.0,1962.0,133.0,Action,Drama,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",/5konZnIbcAxZjP616Cz5o9bKEfW.jpg,/nC3IjYhUgZWgfKfFX0ygMigFwgc.jpg,25.488,Shochiku,nm0462030,Masaki Kobayashi,Ichirô Nakatani, Tatsuya Nakadai, Kei Satô, Yoshio Inaba, Shima Iwashita, Tetsurô Tanba, Akira Ishihama, Masao Mishima, Tôru Takeuchi, Hisashi Igawa
tt0056059,Hatari!,7.1,14192.0,1962.0,157.0,Action,Adventure,A female wildlife photographer arrives on an East African reservation where a group of men trap wild animals for zoos and circuses.,/fT1Ht8PSM5cFKmejrnufWvpXAPk.jpg,/fqRGoUOta2bYcAx3tyTvIbDIVzf.jpg,10.382,"Malabar, Paramount",nm0001328,Howard Hawks,Gérard Blain, Hardy Krüger, Queenie Leonard, Valentin de Vargas, Red Buttons, John Wayne, Elsa Martinelli, Michèle Girardon, Eduard Franz, Bruce Cabot
tt0056172,Lawrence d'Arabie,8.3,313380.0,1962.0,218.0,Adventure,Biography,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,/mx2jS5Kaa5rmaldEFzKeKpDN9Q2.jpg,23.113,Horizon Pictures,nm0000180,David Lean,Peter O'Toole, Alec Guinness, Anthony Quinn, Anthony Quayle, José Ferrer, Donald Wolfit, Claude Rains, Omar Sharif, Jack Hawkins, Arthur Kennedy
tt0056193,Lolita,7.5,108537.0,1962.0,153.0,Crime,Drama,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",/lPdCVPf0hkuCJc8mAGPCnHo05Z9.jpg,/a0Apuqi8sZASOr5uvFeg5dgNJxT.jpg,23.285,"Transworld Pictures, Seven Arts Productions, Metro-Goldwyn-Mayer British Studios",nm0000040,Stanley Kubrick,Gary Cockrell, Shelley Winters, Diana Decker, Jerry Stovin, Cec Linder, Bill Greene, James Mason, Sue Lyon, Lois Maxwell, Shirley Douglas
tt0056195,Seuls sont les indomptés,7.6,9839.0,1962.0,107.0,Drama,Western,A fiercely independent cowboy arranges to have himself locked up in jail in order to then escape with an old friend who has been sentenced to the penitentiary.,/g6wKfhwGPsKgPI77ZiLhL6argMQ.jpg,/7hbpOpGDOYZ4G8ddLuzNmzxZP6.jpg,10.456,Joel Productions,nm0588183,David Miller,Michael Kane, Gena Rowlands, William Schallert, Karl Swenson, George Kennedy, William Mims, Walter Matthau, Kirk Douglas, Martin Garralaga, Carroll O'Connor
tt0056217,L'homme qui tua Liberty Valance,8.1,82070.0,1962.0,123.0,Drama,Western,"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,/afH7n1HMvzHaOkxM3h5XXvErK0j.jpg,13.365,"John Ford Productions, Paramount",nm0000406,John Ford,John Carradine, Ken Murray, Edmond O'Brien, Vera Miles, Andy Devine, James Stewart, John Qualen, John Wayne, Jeanette Nolan, Lee Marvin
tt0056218,Un crime dans la tête,7.9,79629.0,1962.0,126.0,Drama,Thriller,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",/2xQ856kd9hw6bB3OnusGyTvvkwB.jpg,/7dX07NQv4p6kfzSkA9rf9LvlvVD.jpg,12.788,"United Artists, MC Productions",nm0001239,John Frankenheimer,Frank Sinatra, Angela Lansbury, Laurence Harvey, Khigh Dhiegh, John McGiver, Leslie Parrish, Henry Silva, James Edwards, James Gregory, Janet Leigh
tt0056443,Sanjuro,8.0,40996.0,1962.0,96.0,Action,Drama,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,/vfEORWH75d5qSHe3QBkSPIsXhOz.jpg,10.955,TOHO,nm0000041,Akira Kurosawa,Takako Irie, Tatsuya Nakadai, Yûzô Kayama, Kamatari Fujiwara, Keiju Kobayashi, Reiko Dan, Takashi Shimura, Toshirô Mifune, Yûnosuke Itô, Masao Shimizu
tt0056592,Du silence et des ombres...,8.3,332179.0,1962.0,129.0,Crime,Drama,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",/o5icF9TCe8Ld5bWy19rPwsNyLLv.jpg,/mbJIERhLu25fyZb8DQIq1JN3AOR.jpg,16.814,"Brentwood Productions, Pakula-Mulligan",nm0612322,Robert Mulligan,Ruth White, Paul Fix, Collin Wilcox Paxton, Frank Overton, Brock Peters, Rosemary Murphy, Gregory Peck, John Megna, Estelle Evans, James Anderson
tt0056663,Vivre sa vie,7.8,34892.0,1962.0,85.0,Drama,Drama,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,/rNjXvdHnhXyZDbOBA6KhzWch8bb.jpg,/qqkQ4tA3n7zWNnKx8CUczdVNTTc.jpg,12.322,"Pathé Consortium Cinéma, Les Films de la Pléiade",nm0000419,Jean-Luc Godard,Monique Messine, Dimitri Dineff, Peter Kassovitz, Eric Schlumberger, Sady Rebbot, Guylaine Schlumberger, André S. Labarthe, Anna Karina, Paul Pavel, Gérard Hoffman
tt0056687,Qu'est-il arrivé à Baby Jane?,8.0,61643.0,1962.0,134.0,Drama,Horror,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,/gkXL5ka6ciU4A4KYSvLIAXtvh7k.jpg,13.452,"Warner Bros. Pictures, The Associates & Aldrich Company, Seven Arts Productions",nm0000736,Robert Aldrich,Wesley Addy, Bert Freed, Maidie Norman, Victor Buono, Marjorie Bennett, Bette Davis, Anna Lee, Julie Allred, Joan Crawford, Anne Barton
tt0056736,L'éclipse,7.7,21977.0,1962.0,126.0,Drama,Romance,"This romantic drama by Michelangelo Antonioni follows the love life of Vittoria, a beautiful literary translator living in Rome. After splitting from her writer boyfriend, Riccardo, Vittoria meets Piero, a lively stockbroker, on the hectic floor of the Roman stock exchange. Though Vittoria and Piero begin a relationship, it is not one without difficulties, and their commitment to one another is tested during an eclipse.",/oXoe0Fp92Yw3mMJ9Vq0hPlaMELg.jpg,/n6hmnEqU9W4jcVxCU00S4XJ5ecw.jpg,11.244,"Cineriz, Paris Film Productions, Interopa Film",nm0000774,Michelangelo Antonioni,Maria Tedeschi, Rossana Rory, Monica Vitti, Lilla Brignone, Alba Maiolini, Francisco Rabal, Louis Seigner, Cyrus Elias, Alain Delon, Mirella Ricciardi
tt0056801,Huit et demi,8.0,124943.0,1963.0,138.0,Drama,Drama,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",/60rbYRidGzWjb6cjZ2elIiztvpp.jpg,/hiXMQiwpa0fqPJxWLSMWTbpiWn8.jpg,13.139,"Francinex, Cineriz",nm0000019,Federico Fellini,Guido Alberti, Barbara Steele, Anouk Aimée, Claudia Cardinale, Rossella Falk, Caterina Boratto, Eddra Gale, Madeleine Lebeau, Marcello Mastroianni, Sandra Milo
tt0056869,Les Oiseaux,7.6,203993.0,1963.0,119.0,Drama,Horror,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,/q2XxGMCO8Zey8YDrvQGi8P8ns5F.jpg,22.524,Alfred J. Hitchcock Productions,nm0000033,Alfred Hitchcock,Lonny Chapman, Rod Taylor, Charles McGraw, Suzanne Pleshette, Ethel Griffies, Joe Mantell, Jessica Tandy, Tippi Hedren, Veronica Cartwright, Ruth McDevitt
tt0056923,Charade,7.8,85294.0,1963.0,113.0,Comedy,Mystery,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,/gj2TBYmOIy4E2GjMIpnbAEZNCQx.jpg,14.224,"Stanley Donen Films, Universal Pictures",nm0002045,Stanley Donen,Thomas Chelimsky, Paul Bonifas, Ned Glass, George Kennedy, Audrey Hepburn, James Coburn, Walter Matthau, Jacques Marin, Dominique Minot, Cary Grant
tt0057012,Docteur Folamour,8.4,516807.0,1964.0,95.0,Comedy,War,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,23.247,"Columbia Pictures, Hawk Films",nm0000040,Stanley Kubrick,Peter Bull, Keenan Wynn, Frank Berry, Jack Creley, Tracy Reed, Peter Sellers, Slim Pickens, George C. Scott, James Earl Jones, Sterling Hayden
